"","date","value"
"707",2016-05-11,4508.527246
"708",2016-05-12,4537.952931
"709",2016-05-13,4545.4147
"710",2016-05-14,4545.4147
"711",2016-05-15,4545.4147
"712",2016-05-16,4550.01836
"713",2016-05-17,4539.772644
"714",2016-05-18,4498.093806
"715",2016-05-19,4516.16745
"716",2016-05-20,4519.531265
"717",2016-05-21,4519.531265
"718",2016-05-22,4519.531265
"719",2016-05-23,4471.481763
"720",2016-05-24,4470.075661
"721",2016-05-25,4462.799431
"722",2016-05-26,4462.799431
"723",2016-05-27,4443.791691
"724",2016-05-28,4443.791691
"725",2016-05-29,4443.791691
"726",2016-05-30,4459.205734
"727",2016-05-31,4447.979013
"728",2016-06-01,4460.719407
"729",2016-06-02,4478.30854
"730",2016-06-03,4507.680156
"731",2016-06-04,4507.680156
"732",2016-06-05,4507.680156
"733",2016-06-06,4514.586582
"734",2016-06-07,4507.626694
"735",2016-06-08,4524.502068
"736",2016-06-09,4524.886734
"737",2016-06-10,4509.301748
"738",2016-06-11,4509.301748
"739",2016-06-12,4509.301748
"740",2016-06-13,4520.594606
"741",2016-06-14,4527.569201
"742",2016-06-15,4527.69803
"743",2016-06-16,4524.338415
"744",2016-06-17,4525.440393
"745",2016-06-18,4525.440393
"746",2016-06-19,4525.440393
"747",2016-06-20,4525.591878
"748",2016-06-21,4529.574124
"749",2016-06-22,4527.839596
"750",2016-06-23,4548.14953
"751",2016-06-24,4548.779587
"752",2016-06-25,4548.779587
"753",2016-06-26,4548.779587
"754",2016-06-27,4575.704861
"755",2016-06-28,4566.088727
"756",2016-06-29,4535.962033
"757",2016-06-30,4533.792117
"758",2016-07-01,4548.065025
"759",2016-07-02,4548.065025
"760",2016-07-03,4548.065025
"761",2016-07-04,4544.011693
"762",2016-07-05,4529.796366
"763",2016-07-06,4528.408377
"764",2016-07-07,4528.202037
"765",2016-07-08,4552.892658
"766",2016-07-09,4552.892658
"767",2016-07-10,4552.892658
"768",2016-07-11,4562.468584
"769",2016-07-12,4569.330604
"770",2016-07-13,4586.166039
"771",2016-07-14,4605.290616
"772",2016-07-15,4625.046074
