"","date","value"
"791",2016-06-27,69.93
"792",2016-06-28,69.410004
"793",2016-06-29,69.160004
"794",2016-06-30,69.480003
"795",2016-07-01,70.07
"796",2016-07-02,70.07
"797",2016-07-03,70.07
"798",2016-07-04,69.650002
"799",2016-07-05,71.120003
"800",2016-07-06,72.199997
"801",2016-07-07,72.75
"802",2016-07-08,72.470001
"803",2016-07-09,72.470001
"804",2016-07-10,72.470001
"805",2016-07-11,73.019997
"806",2016-07-12,73.150002
"807",2016-07-13,72.650002
"808",2016-07-14,72.790001
"809",2016-07-15,73
"810",2016-07-16,73
"811",2016-07-17,73
"812",2016-07-18,72.699997
"813",2016-07-19,72.709999
"814",2016-07-20,72.870003
"815",2016-07-21,73.349998
"816",2016-07-22,73.150002
"817",2016-07-23,73.150002
"818",2016-07-24,73.150002
"819",2016-07-25,73.57
"820",2016-07-26,73.25
"821",2016-07-27,73.129997
"822",2016-07-28,73.93
"823",2016-07-29,72.75
"824",2016-07-30,72.75
"825",2016-07-31,72.75
"826",2016-08-01,73.199997
"827",2016-08-02,72.699997
"828",2016-08-03,72.370003
"829",2016-08-04,71.379997
"830",2016-08-05,71.379997
"831",2016-08-06,71.379997
"832",2016-08-07,71.379997
"833",2016-08-08,71.25
"834",2016-08-09,70.900002
"835",2016-08-10,70.300003
"836",2016-08-11,70.900002
"837",2016-08-12,71.839996
"838",2016-08-13,71.839996
"839",2016-08-14,71.839996
"840",2016-08-15,72.239998
"841",2016-08-16,71.879997
"842",2016-08-17,72.279999
"843",2016-08-18,73.120003
"844",2016-08-19,72.339996
"845",2016-08-20,72.339996
"846",2016-08-21,72.339996
"847",2016-08-22,72.290001
"848",2016-08-23,73.029999
"849",2016-08-24,72.559998
"850",2016-08-25,72.470001
"851",2016-08-26,73.290001
"852",2016-08-27,73.290001
"853",2016-08-28,73.290001
"854",2016-08-29,72.989998
"855",2016-08-30,72.889999
"856",2016-08-31,72.550003
"857",2016-09-01,72.93
"858",2016-09-02,73.209999
"859",2016-09-03,73.209999
"860",2016-09-04,73.209999
"861",2016-09-05,73.220001
"862",2016-09-06,72.57
"863",2016-09-07,72.57
"864",2016-09-08,72.660004
"865",2016-09-09,72.330002
"866",2016-09-10,72.330002
"867",2016-09-11,72.330002
"868",2016-09-12,72.529999
"869",2016-09-13,73.110001
"870",2016-09-14,73.620003
"871",2016-09-15,73.519997
"872",2016-09-16,72.330002
"873",2016-09-17,72.330002
"874",2016-09-18,72.330002
"875",2016-09-19,72.68
"876",2016-09-20,72.190002
"877",2016-09-21,71.779999
"878",2016-09-22,72.660004
"879",2016-09-23,72.629997
"880",2016-09-24,72.629997
"881",2016-09-25,72.629997
"882",2016-09-26,72.080002
"883",2016-09-27,72.209999
"884",2016-09-28,72.379997
"885",2016-09-29,72.43
"886",2016-09-30,72.669998
"887",2016-10-01,72.669998
"888",2016-10-02,72.669998
"889",2016-10-03,71.379997
"890",2016-10-04,72.199997
"891",2016-10-05,71.68
"892",2016-10-06,71.93
"893",2016-10-07,71.599998
"894",2016-10-08,71.599998
"895",2016-10-09,71.599998
"896",2016-10-10,71.639999
"897",2016-10-11,70.599998
"898",2016-10-12,70.599998
"899",2016-10-13,70.099998
"900",2016-10-14,70.610001
"901",2016-10-15,70.610001
"902",2016-10-16,70.610001
"903",2016-10-17,70.410004
"904",2016-10-18,70.489998
"905",2016-10-19,70.150002
"906",2016-10-20,69.599998
"907",2016-10-21,69.800003
"908",2016-10-22,69.800003
"909",2016-10-23,69.800003
"910",2016-10-24,69.43
"911",2016-10-25,68.949997
"912",2016-10-26,69.43
"913",2016-10-27,69.800003
"914",2016-10-28,70.370003
"915",2016-10-29,70.370003
"916",2016-10-30,70.370003
"917",2016-10-31,70.300003
"918",2016-11-01,70.529999
"919",2016-11-02,70.529999
"920",2016-11-03,70.019997
"921",2016-11-04,69.849998
"922",2016-11-05,69.849998
"923",2016-11-06,69.849998
"924",2016-11-07,70.5
"925",2016-11-08,70.080002
"926",2016-11-09,72.25
"927",2016-11-10,76.25
"928",2016-11-11,75.860001
"929",2016-11-12,75.860001
"930",2016-11-13,75.860001
"931",2016-11-14,76.800003
"932",2016-11-15,76.800003
"933",2016-11-16,77.199997
"934",2016-11-17,77.349998
"935",2016-11-18,76.400002
"936",2016-11-19,76.400002
"937",2016-11-20,76.400002
"938",2016-11-21,76.220001
"939",2016-11-22,76.519997
"940",2016-11-23,77.300003
"941",2016-11-24,77.300003
"942",2016-11-25,78.07
"943",2016-11-26,78.07
"944",2016-11-27,78.07
"945",2016-11-28,77.529999
"946",2016-11-29,77.839996
"947",2016-11-30,77.360001
"948",2016-12-01,78.739998
"949",2016-12-02,79.07
